> -280 contour -Z-280
270.44	14.35	-240.00
270.42	14.35	-240.00
270.40	14.36	-240.00
270.39	14.36	-240.00
270.38	14.36	-240.00
270.36	14.37	-240.00
270.34	14.37	-240.00
270.32	14.37	-240.00
270.30	14.38	-240.00
270.29	14.38	-240.00
270.28	14.38	-240.00
270.26	14.39	-240.00
270.24	14.39	-240.00
270.22	14.40	-240.00
270.20	14.40	-240.00
270.20	14.40	-240.00
270.18	14.41	-240.00
270.16	14.41	-240.00
270.14	14.42	-240.00
270.13	14.42	-240.00
270.12	14.42	-240.00
270.10	14.43	-240.00
270.08	14.44	-240.00
270.07	14.44	-240.00
270.06	14.44	-240.00
270.04	14.45	-240.00
270.02	14.46	-240.00
270.02	14.46	-240.00
270.00	14.47	-240.00
269.98	14.48	-240.00
269.97	14.48	-240.00
269.96	14.49	-240.00
269.94	14.50	-240.00
269.94	14.50	-240.00
269.92	14.51	-240.00
269.91	14.52	-240.00
269.90	14.53	-240.00
269.88	14.54	-240.00
269.88	14.54	-240.00
269.86	14.56	-240.00
269.86	14.56	-240.00
269.84	14.58	-240.00
269.84	14.58	-240.00
269.82	14.59	-240.00
269.81	14.60	-240.00
269.80	14.61	-240.00
269.79	14.62	-240.00
269.78	14.63	-240.00
269.77	14.64	-240.00
269.76	14.65	-240.00
269.75	14.66	-240.00
269.74	14.67	-240.00
269.73	14.68	-240.00
269.72	14.69	-240.00
269.71	14.70	-240.00
269.70	14.72	-240.00
269.70	14.72	-240.00
269.68	14.74	-240.00
269.68	14.74	-240.00
269.66	14.76	-240.00
269.66	14.76	-240.00
269.64	14.78	-240.00
269.64	14.78	-240.00
269.62	14.80	-240.00
269.62	14.80	-240.00
269.61	14.82	-240.00
269.60	14.83	-240.00
269.59	14.84	-240.00
269.58	14.85	-240.00
269.57	14.86	-240.00
269.56	14.87	-240.00
269.55	14.88	-240.00
269.54	14.89	-240.00
269.53	14.90	-240.00
> -220 contour -Z-220
271.08	14.17	-220.00
271.06	14.18	-220.00
271.05	14.18	-220.00
271.04	14.18	-220.00
271.02	14.19	-220.00
271.00	14.19	-220.00
270.98	14.20	-220.00
270.96	14.20	-220.00
270.95	14.20	-220.00
270.94	14.20	-220.00
270.92	14.21	-220.00
270.90	14.21	-220.00
270.88	14.21	-220.00
270.86	14.22	-220.00
270.84	14.22	-220.00
270.83	14.22	-220.00
270.82	14.22	-220.00
270.80	14.22	-220.00
270.78	14.23	-220.00
270.76	14.23	-220.00
270.74	14.23	-220.00
270.72	14.24	-220.00
270.70	14.24	-220.00
270.69	14.24	-220.00
270.68	14.24	-220.00
270.66	14.25	-220.00
270.64	14.25	-220.00
270.62	14.25	-220.00
270.60	14.25	-220.00
270.58	14.26	-220.00
270.57	14.26	-220.00
270.56	14.26	-220.00
270.54	14.26	-220.00
270.52	14.27	-220.00
270.50	14.27	-220.00
270.48	14.28	-220.00
270.46	14.28	-220.00
270.46	14.28	-220.00
270.44	14.28	-220.00
270.42	14.29	-220.00
270.40	14.29	-220.00
270.38	14.30	-220.00
270.36	14.30	-220.00
270.36	14.30	-220.00
270.34	14.30	-220.00
270.32	14.31	-220.00
270.30	14.31	-220.00
270.28	14.32	-220.00
270.26	14.32	-220.00
270.26	14.32	-220.00
270.24	14.33	-220.00
270.22	14.33	-220.00
270.20	14.33	-220.00
270.18	14.34	-220.00
270.18	14.34	-220.00
270.16	14.34	-220.00
270.14	14.35	-220.00
270.12	14.36	-220.00
270.10	14.36	-220.00
270.10	14.36	-220.00
270.08	14.37	-220.00
270.06	14.37	-220.00
270.04	14.38	-220.00
270.04	14.38	-220.00
270.02	14.39	-220.00
270.00	14.39	-220.00
269.99	14.40	-220.00
269.98	14.40	-220.00
269.96	14.41	-220.00
269.94	14.42	-220.00
269.94	14.42	-220.00
269.92	14.43	-220.00
269.91	14.44	-220.00
269.90	14.44	-220.00
269.88	14.46	-220.00
269.87	14.46	-220.00
269.86	14.47	-220.00
269.85	14.48	-220.00
269.84	14.49	-220.00
269.82	14.50	-220.00
269.82	14.50	-220.00
269.80	14.52	-220.00
269.80	14.52	-220.00
269.78	14.54	-220.00
269.78	14.54	-220.00
269.76	14.56	-220.00
269.76	14.56	-220.00
269.74	14.58	-220.00
269.74	14.58	-220.00
269.72	14.60	-220.00
269.72	14.60	-220.00
269.70	14.62	-220.00
269.70	14.62	-220.00
269.68	14.64	-220.00
269.68	14.64	-220.00
269.66	14.66	-220.00
269.66	14.66	-220.00
269.64	14.68	-220.00
269.64	14.68	-220.00
269.62	14.70	-220.00
269.62	14.70	-220.00
269.60	14.72	-220.00
269.60	14.72	-220.00
269.58	14.74	-220.00
269.58	14.74	-220.00
269.56	14.76	-220.00
269.56	14.76	-220.00
269.54	14.78	-220.00
269.54	14.78	-220.00
269.52	14.80	-220.00
269.52	14.80	-220.00
269.50	14.82	-220.00
269.50	14.82	-220.00
269.48	14.84	-220.00
269.48	14.84	-220.00
269.46	14.86	-220.00
269.46	14.86	-220.00
269.44	14.88	-220.00
269.44	14.88	-220.00
269.42	14.90	-220.00
269.42	14.90	-220.00
269.40	14.92	-220.00
269.40	14.92	-220.00
269.38	14.94	-220.00
269.38	14.94	-220.00
269.36	14.96	-220.00
269.36	14.96	-220.00
269.34	14.98	-220.00
269.34	14.98	-220.00
269.32	15.00	-220.00
269.32	15.00	-220.00
269.30	15.02	-220.00
269.30	15.02	-220.00
269.29	15.04	-220.00
269.28	15.05	-220.00
269.27	15.06	-220.00
269.26	15.07	-220.00
269.25	15.08	-220.00
269.24	15.09	-220.00
269.23	15.10	-220.00
269.22	15.11	-220.00
269.21	15.12	-220.00
269.20	15.14	-220.00
269.20	15.14	-220.00
269.18	15.16	-220.00
269.18	15.16	-220.00
269.16	15.18	-220.00
269.16	15.18	-220.00
269.14	15.20	-220.00
269.14	15.20	-220.00
269.12	15.22	-220.00
269.12	15.22	-220.00
269.10	15.24	-220.00
269.10	15.24	-220.00
269.09	15.26	-220.00
269.08	15.27	-220.00
269.07	15.28	-220.00
269.06	15.29	-220.00
269.04	15.30	-220.00
269.04	15.30	-220.00
269.02	15.32	-220.00
269.02	15.32	-220.00
269.00	15.34	-220.00
269.00	15.34	-220.00
268.98	15.36	-220.00
268.98	15.36	-220.00
268.96	15.37	-220.00
268.95	15.38	-220.00
268.94	15.39	-220.00
268.92	15.40	-220.00
268.92	15.40	-220.00
268.90	15.41	-220.00
268.89	15.42	-220.00
268.88	15.43	-220.00
268.86	15.44	-220.00
268.86	15.44	-220.00
268.84	15.45	-220.00
268.82	15.46	-220.00
268.82	15.46	-220.00
268.80	15.47	-220.00
268.78	15.48	-220.00
268.78	15.48	-220.00
268.76	15.49	-220.00
268.74	15.50	-220.00
268.74	15.50	-220.00
268.72	15.51	-220.00
268.70	15.52	-220.00
268.70	15.52	-220.00
268.68	15.53	-220.00
268.66	15.54	-220.00
268.66	15.54	-220.00
268.64	15.55	-220.00
268.62	15.56	-220.00
268.62	15.56	-220.00
268.60	15.57	-220.00
268.58	15.58	-220.00
268.58	15.58	-220.00
268.56	15.59	-220.00
268.55	15.60	-220.00
268.54	15.60	-220.00
268.52	15.62	-220.00
268.51	15.62	-220.00
268.50	15.63	-220.00
268.48	15.64	-220.00
268.48	15.64	-220.00
268.46	15.66	-220.00
268.45	15.66	-220.00
268.44	15.67	-220.00
268.42	15.68	-220.00
268.42	15.68	-220.00
268.40	15.69	-220.00
268.39	15.70	-220.00
268.38	15.71	-220.00
268.36	15.72	-220.00
268.36	15.72	-220.00
268.34	15.73	-220.00
268.33	15.74	-220.00
268.32	15.75	-220.00
268.30	15.76	-220.00
268.30	15.76	-220.00
268.28	15.77	-220.00
268.27	15.78	-220.00
268.26	15.78	-220.00
268.24	15.80	-220.00
268.24	15.80	-220.00
268.22	15.81	-220.00
268.21	15.82	-220.00
268.20	15.82	-220.00
268.18	15.84	-220.00
268.18	15.84	-220.00
268.16	15.85	-220.00
268.15	15.86	-220.00
268.14	15.86	-220.00
268.12	15.88	-220.00
268.12	15.88	-220.00
268.10	15.89	-220.00
268.09	15.90	-220.00
268.08	15.91	-220.00
268.06	15.92	-220.00
268.06	15.92	-220.00
268.04	15.94	-220.00
268.04	15.94	-220.00
268.02	15.96	-220.00
268.02	15.96	-220.00
268.00	15.98	-220.00
268.00	15.98	-220.00
267.98	16.00	-220.00
267.98	16.00	-220.00
267.96	16.02	-220.00
267.96	16.02	-220.00
267.94	16.04	-220.00
267.94	16.04	-220.00
267.92	16.06	-220.00
267.92	16.06	-220.00
267.90	16.08	-220.00
267.90	16.08	-220.00
267.88	16.10	-220.00
267.88	16.10	-220.00
267.87	16.12	-220.00
267.86	16.13	-220.00
267.85	16.14	-220.00
267.84	16.15	-220.00
267.83	16.16	-220.00
267.82	16.18	-220.00
267.82	16.18	-220.00
267.80	16.20	-220.00
267.80	16.20	-220.00
267.78	16.22	-220.00
267.78	16.22	-220.00
267.77	16.24	-220.00
267.76	16.25	-220.00
267.75	16.26	-220.00
267.74	16.27	-220.00
267.73	16.28	-220.00
267.72	16.30	-220.00
267.72	16.30	-220.00
267.70	16.32	-220.00
267.70	16.32	-220.00
267.69	16.34	-220.00
267.68	16.35	-220.00
267.67	16.36	-220.00
267.66	16.38	-220.00
267.66	16.38	-220.00
267.65	16.40	-220.00
267.64	16.41	-220.00
267.63	16.42	-220.00
267.62	16.44	-220.00
267.62	16.44	-220.00
267.61	16.46	-220.00
267.60	16.48	-220.00
267.60	16.48	-220.00
267.59	16.50	-220.00
267.58	16.52	-220.00
267.58	16.52	-220.00
267.57	16.54	-220.00
267.57	16.56	-220.00
267.56	16.58	-220.00
267.56	16.59	-220.00
267.56	16.60	-220.00
267.55	16.62	-220.00
267.55	16.64	-220.00
267.55	16.66	-220.00
> -200 contour -Z-200
271.10	14.08	-200.00
271.08	14.09	-200.00
271.06	14.09	-200.00
271.04	14.10	-200.00
271.04	14.10	-200.00
271.02	14.10	-200.00
271.00	14.11	-200.00
270.98	14.11	-200.00
270.96	14.12	-200.00
270.95	14.12	-200.00
270.94	14.12	-200.00
270.92	14.13	-200.00
270.90	14.13	-200.00
270.88	14.14	-200.00
270.86	14.14	-200.00
270.86	14.14	-200.00
270.84	14.14	-200.00
270.82	14.15	-200.00
270.80	14.15	-200.00
270.78	14.15	-200.00
270.76	14.16	-200.00
270.74	14.16	-200.00
270.74	14.16	-200.00
270.72	14.16	-200.00
270.70	14.17	-200.00
270.68	14.17	-200.00
270.66	14.17	-200.00
270.64	14.18	-200.00
270.63	14.18	-200.00
270.62	14.18	-200.00
270.60	14.18	-200.00
270.58	14.19	-200.00
270.56	14.19	-200.00
270.54	14.20	-200.00
270.52	14.20	-200.00
270.52	14.20	-200.00
270.50	14.20	-200.00
270.48	14.21	-200.00
270.46	14.21	-200.00
270.44	14.22	-200.00
270.43	14.22	-200.00
270.42	14.22	-200.00
270.40	14.23	-200.00
270.38	14.23	-200.00
270.36	14.23	-200.00
270.34	14.24	-200.00
270.33	14.24	-200.00
270.32	14.24	-200.00
270.30	14.25	-200.00
270.28	14.25	-200.00
270.26	14.26	-200.00
270.25	14.26	-200.00
270.24	14.26	-200.00
270.22	14.27	-200.00
270.20	14.27	-200.00
270.18	14.28	-200.00
270.16	14.28	-200.00
270.16	14.28	-200.00
270.14	14.29	-200.00
270.12	14.29	-200.00
270.10	14.30	-200.00
270.09	14.30	-200.00
270.08	14.30	-200.00
270.06	14.31	-200.00
270.04	14.31	-200.00
270.02	14.32	-200.00
270.02	14.32	-200.00
270.00	14.33	-200.00
269.98	14.33	-200.00
269.96	14.34	-200.00
269.96	14.34	-200.00
269.94	14.35	-200.00
269.92	14.36	-200.00
269.92	14.36	-200.00
269.90	14.37	-200.00
269.88	14.38	-200.00
269.88	14.38	-200.00
269.86	14.39	-200.00
269.84	14.40	-200.00
269.84	14.40	-200.00
269.82	14.42	-200.00
269.81	14.42	-200.00
269.80	14.43	-200.00
269.79	14.44	-200.00
269.78	14.45	-200.00
269.76	14.46	-200.00
269.76	14.46	-200.00
269.74	14.48	-200.00
269.74	14.48	-200.00
269.72	14.50	-200.00
269.72	14.50	-200.00
269.70	14.52	-200.00
269.70	14.52	-200.00
269.68	14.54	-200.00
269.68	14.54	-200.00
269.66	14.56	-200.00
269.66	14.56	-200.00
269.64	14.58	-200.00
269.64	14.58	-200.00
269.62	14.60	-200.00
269.62	14.60	-200.00
269.60	14.62	-200.00
269.60	14.62	-200.00
269.58	14.64	-200.00
269.58	14.64	-200.00
269.56	14.65	-200.00
269.55	14.66	-200.00
269.54	14.67	-200.00
269.53	14.68	-200.00
269.52	14.69	-200.00
269.51	14.70	-200.00
269.50	14.71	-200.00
269.49	14.72	-200.00
269.48	14.73	-200.00
269.46	14.74	-200.00
269.46	14.74	-200.00
269.44	14.76	-200.00
269.44	14.76	-200.00
269.42	14.78	-200.00
269.42	14.78	-200.00
269.40	14.80	-200.00
269.40	14.80	-200.00
269.38	14.81	-200.00
269.37	14.82	-200.00
269.36	14.83	-200.00
269.35	14.84	-200.00
269.34	14.85	-200.00
269.33	14.86	-200.00
269.32	14.87	-200.00
269.31	14.88	-200.00
269.30	14.89	-200.00
269.29	14.90	-200.00
269.28	14.91	-200.00
269.27	14.92	-200.00
269.26	14.93	-200.00
269.25	14.94	-200.00
269.24	14.95	-200.00
269.23	14.96	-200.00
269.22	14.97	-200.00
269.21	14.98	-200.00
269.20	14.99	-200.00
269.19	15.00	-200.00
269.18	15.01	-200.00
269.17	15.02	-200.00
269.16	15.03	-200.00
269.15	15.04	-200.00
269.14	15.06	-200.00
269.14	15.06	-200.00
269.12	15.08	-200.00
269.12	15.08	-200.00
269.10	15.10	-200.00
269.10	15.10	-200.00
269.08	15.12	-200.00
269.08	15.12	-200.00
269.06	15.14	-200.00
269.06	15.14	-200.00
269.04	15.15	-200.00
269.03	15.16	-200.00
269.02	15.17	-200.00
269.01	15.18	-200.00
269.00	15.19	-200.00
268.99	15.20	-200.00
268.98	15.21	-200.00
268.96	15.22	-200.00
268.96	15.22	-200.00
268.94	15.24	-200.00
268.93	15.24	-200.00
268.92	15.25	-200.00
268.90	15.26	-200.00
268.90	15.26	-200.00
268.88	15.27	-200.00
268.87	15.28	-200.00
268.86	15.29	-200.00
268.84	15.30	-200.00
268.83	15.30	-200.00
268.82	15.31	-200.00
268.80	15.32	-200.00
268.79	15.32	-200.00
268.78	15.33	-200.00
268.76	15.34	-200.00
268.75	15.34	-200.00
268.74	15.34	-200.00
268.72	15.35	-200.00
268.71	15.36	-200.00
268.70	15.36	-200.00
268.68	15.37	-200.00
268.66	15.38	-200.00
268.66	15.38	-200.00
268.64	15.39	-200.00
268.62	15.40	-200.00
268.62	15.40	-200.00
268.60	15.41	-200.00
268.58	15.42	-200.00
268.58	15.42	-200.00
268.56	15.43	-200.00
268.54	15.44	-200.00
268.54	15.44	-200.00
268.52	15.45	-200.00
268.51	15.46	-200.00
268.50	15.47	-200.00
268.48	15.48	-200.00
268.48	15.48	-200.00
268.46	15.49	-200.00
268.45	15.50	-200.00
268.44	15.51	-200.00
268.42	15.52	-200.00
268.42	15.52	-200.00
268.40	15.53	-200.00
268.39	15.54	-200.00
268.38	15.55	-200.00
268.36	15.56	-200.00
268.36	15.56	-200.00
268.34	15.58	-200.00
268.33	15.58	-200.00
268.32	15.59	-200.00
268.30	15.60	-200.00
268.30	15.60	-200.00
268.28	15.62	-200.00
268.27	15.62	-200.00
268.26	15.63	-200.00
268.24	15.64	-200.00
268.24	15.64	-200.00
268.22	15.66	-200.00
268.21	15.66	-200.00
268.20	15.67	-200.00
268.18	15.68	-200.00
268.18	15.68	-200.00
268.16	15.70	-200.00
268.15	15.70	-200.00
268.14	15.71	-200.00
268.13	15.72	-200.00
268.12	15.72	-200.00
268.10	15.74	-200.00
268.10	15.74	-200.00
268.08	15.75	-200.00
268.07	15.76	-200.00
268.06	15.77	-200.00
268.04	15.78	-200.00
268.04	15.78	-200.00
268.02	15.79	-200.00
268.01	15.80	-200.00
268.00	15.81	-200.00
267.99	15.82	-200.00
267.98	15.83	-200.00
267.96	15.84	-200.00
267.96	15.84	-200.00
267.94	15.86	-200.00
267.94	15.86	-200.00
267.92	15.88	-200.00
267.92	15.88	-200.00
267.90	15.90	-200.00
267.90	15.90	-200.00
267.88	15.92	-200.00
267.88	15.92	-200.00
267.86	15.94	-200.00
267.86	15.94	-200.00
267.84	15.96	-200.00
267.84	15.96	-200.00
267.82	15.98	-200.00
267.82	15.98	-200.00
267.81	16.00	-200.00
267.80	16.01	-200.00
267.79	16.02	-200.00
267.78	16.03	-200.00
267.77	16.04	-200.00
267.76	16.06	-200.00
267.76	16.06	-200.00
267.74	16.08	-200.00
267.74	16.08	-200.00
267.72	16.10	-200.00
267.72	16.10	-200.00
267.71	16.12	-200.00
267.70	16.13	-200.00
267.69	16.14	-200.00
267.68	16.15	-200.00
267.67	16.16	-200.00
267.66	16.18	-200.00
267.66	16.18	-200.00
267.64	16.20	-200.00
267.64	16.20	-200.00
267.62	16.22	-200.00
267.62	16.22	-200.00
267.61	16.24	-200.00
267.60	16.25	-200.00
267.59	16.26	-200.00
267.58	16.27	-200.00
267.57	16.28	-200.00
267.56	16.30	-200.00
267.56	16.30	-200.00
267.54	16.32	-200.00
267.54	16.32	-200.00
267.53	16.34	-200.00
267.52	16.35	-200.00
267.51	16.36	-200.00
267.50	16.38	-200.00
267.50	16.38	-200.00
267.49	16.40	-200.00
267.48	16.41	-200.00
267.48	16.42	-200.00
267.46	16.44	-200.00
267.46	16.45	-200.00
267.45	16.46	-200.00
267.45	16.48	-200.00
267.44	16.49	-200.00
267.44	16.50	-200.00
267.43	16.52	-200.00
267.42	16.54	-200.00
267.42	16.55	-200.00
267.42	16.56	-200.00
267.41	16.58	-200.00
267.41	16.60	-200.00
267.40	16.62	-200.00
267.40	16.64	-200.00
267.40	16.65	-200.00
267.40	16.66	-200.00
267.39	16.68	-200.00
267.39	16.70	-200.00
267.39	16.72	-200.00
> -200 contour -Z-200
275.00	11.25	-200.00
274.99	11.26	-200.00
274.98	11.27	-200.00
274.97	11.28	-200.00
> -200 contour -Z-200
275.26	11.04	-200.00
275.26	11.04	-200.00
275.24	11.05	-200.00
275.23	11.06	-200.00
> -200 contour -Z-200
275.58	10.89	-200.00
275.56	10.90	-200.00
275.56	10.90	-200.00
275.54	10.91	-200.00
275.52	10.91	-200.00
275.51	10.92	-200.00
275.50	10.92	-200.00
275.48	10.93	-200.00
275.46	10.94	-200.00
275.46	10.94	-200.00
275.44	10.95	-200.00
275.42	10.96	-200.00
275.41	10.96	-200.00
275.40	10.96	-200.00
275.38	10.97	-200.00
275.37	10.98	-200.00
275.36	10.98	-200.00
275.34	10.99	-200.00
275.33	11.00	-200.00
> -200 contour -Z-200
275.62	10.88	-200.00
275.61	10.88	-200.00
> -180 contour -Z-180
267.14	16.98	-180.00
267.14	16.98	-180.00
267.13	17.00	-180.00
267.12	17.01	-180.00
267.11	17.02	-180.00
267.10	17.03	-180.00
267.10	17.04	-180.00
267.08	17.06	-180.00
267.08	17.06	-180.00
267.06	17.08	-180.00
267.06	17.08	-180.00
267.05	17.10	-180.00
267.04	17.11	-180.00
267.03	17.12	-180.00
> -180 contour -Z-180
271.10	13.99	-180.00
271.08	13.99	-180.00
271.06	14.00	-180.00
271.06	14.00	-180.00
271.04	14.01	-180.00
271.02	14.01	-180.00
271.00	14.02	-180.00
271.00	14.02	-180.00
270.98	14.02	-180.00
270.96	14.03	-180.00
270.94	14.04	-180.00
270.92	14.04	-180.00
270.92	14.04	-180.00
270.90	14.05	-180.00
270.88	14.05	-180.00
270.86	14.06	-180.00
270.84	14.06	-180.00
270.84	14.06	-180.00
270.82	14.07	-180.00
270.80	14.07	-180.00
270.78	14.07	-180.00
270.76	14.08	-180.00
270.75	14.08	-180.00
270.74	14.08	-180.00
270.72	14.09	-180.00
270.70	14.09	-180.00
270.68	14.09	-180.00
270.66	14.10	-180.00
270.66	14.10	-180.00
270.64	14.10	-180.00
270.62	14.11	-180.00
270.60	14.11	-180.00
270.58	14.12	-180.00
270.56	14.12	-180.00
270.56	14.12	-180.00
270.54	14.12	-180.00
270.52	14.13	-180.00
270.50	14.13	-180.00
270.48	14.14	-180.00
270.47	14.14	-180.00
270.46	14.14	-180.00
270.44	14.15	-180.00
270.42	14.15	-180.00
270.40	14.16	-180.00
270.39	14.16	-180.00
270.38	14.16	-180.00
270.36	14.17	-180.00
270.34	14.17	-180.00
270.32	14.18	-180.00
270.31	14.18	-180.00
